random_number,exp_name,which_part,problem_type,sub_type,val,bel,instruction,congruency,content,content_num,final_response_rt,confidence_ratings,confidence_rt,pseudo_accuracy,real_accuracy,conf,endorse_rate,polarity,subj_id,total_duration,age,gender,ah4,crt,crt3,crt4,ah4_quant,ah4_verbal,cog_ability,cog_style
145882,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,DrivingTest,27,4.125855,62,2.522545,1,1,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,AirplaneCol,34,2.639025,74,0.67671,1,1,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,ChildMud,6,2.104435,63,0.657735,1,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,DrivingTest,11,2.004155,70,0.996795,1,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,HamsterFood,61,1.452425,98,0.67877,0,0,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,MirrorFall,12,1.252755,98,0.6964,1,1,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,AirplaneCol,18,2.586865,97,0.89806,0,0,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,AdenBooze,49,5.283615,97,0.80794,0,0,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,DogBark,10,3.057855,46,1.44485,0,0,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,ChildMud,22,1.23593,33,0.87614,0,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,JackyHungry,62,3.742165,43,2.12848,1,1,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,ChipsFrozen,7,3.407625,91,0.60945,1,1,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,DogBark,26,5.012095,87,2.147755,1,1,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,HamsterFood,29,3.608165,61,1.675495,0,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,AdenBooze,17,0.935565,73,0.81891,1,0,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,ChildCry,37,1.086145,46,0.74115,1,1,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,ChildCry,53,1.569995,74,1.627085,0,1,conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,ChildMud,54,2.38941,96,0.61716,0,0,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,JackyHungry,30,7.367645,99,1.9444,0,0,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,ClockBroken,56,1.73752,41,0.85853,0,0,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,Racehorse,20,0.801435,34,0.664695,1,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,ClockBroken,24,1.66984,65,1.83127,0,0,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,DrivingTest,59,2.889,59,4.31884,1,1,conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,ChildCry,21,8.35507,58,1.71583,0,0,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,ChipsFrozen,23,1.334185,2,0.858605,0,0,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,ClockBroken,8,36.46363,62,1.427625,1,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,ChipsFrozen,39,3.27214,95,0.780405,1,1,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,Racehorse,4,0.918115,34,1.17517,1,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,HamsterFood,13,3.17433,84,0.61314,1,1,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,CompHighend,57,4.77819,76,0.609195,1,1,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,DogBark,42,2.939035,77,0.81404,1,1,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,CompHighend,9,1.45154,91,0.478045,1,1,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,MirrorFall,60,8.35469,45,1.19427,0,1,conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,MirrorFall,28,3.775155,74,1.827165,1,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,AirplaneCol,50,41.426195,63,0.8912,1,1,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,MeganPhone,48,1.353055,52,0.60045,0,0,conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,ChildMud,38,2.619155,93,1.093935,1,1,conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,JohnSwim,31,1.20141,85,1.44163,0,0,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,AdenBooze,1,1.53811,98,0.858765,0,0,conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,CompHighend,25,3.657985,75,0.79142,1,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,ChipsFrozen,55,4.46014,96,0.65731,1,0,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,DrivingTest,43,3.509145,83,0.774175,1,1,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,ClockBroken,40,5.34564,90,0.599155,1,1,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,CompHighend,41,5.078535,83,1.71957,1,1,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,JohnSwim,47,0.95177,99,1.25643,1,1,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,JohnSwim,15,2.00508,99,0.544675,1,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,HamsterFood,45,1.33517,96,1.073785,1,1,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,AndrewFat,35,1.852905,94,0.65863,0,0,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,MeganPhone,16,0.53374,87,1.01724,1,1,conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,AndrewFat,3,1.018005,78,1.08532,1,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,Racehorse,52,0.43382,72,0.613295,0,0,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,Racehorse,36,0.332625,53,0.643075,1,1,non_conflict,0,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,DogBark,58,1.65317,69,0.863355,1,0,non_conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,JackyHungry,46,0.665425,70,0.957645,0,0,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,JackyHungry,14,1.654525,91,0.380985,1,1,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,AdenBooze,33,0.66786,77,0.56603,1,1,conflict,1,Denial,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,MeganPhone,32,1.369345,36,1.297485,0,1,non_conflict,0,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
145882,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,ChildCry,5,0.969195,98,0.628225,1,1,non_conflict,1,Affirmation,Person_6,1268,21,Female,30,2,1,1,17,13,low_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,AndrewFat,19,1.44756,51,0.88126,1,1,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,JohnSwim,31,2.982205,52,3.07702,1,0,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,JohnSwim,47,2.08246,53,0.947425,1,1,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,ChildCry,53,1.23179,98,2.927285,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,MeganPhone,64,1.23112,62,0.6283,1,1,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,DrivingTest,43,1.28213,67,0.844015,0,0,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,JohnSwim,15,0.849825,84,0.84542,1,1,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,AdenBooze,33,0.881215,70,0.710875,0,0,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,Racehorse,20,1.533095,69,1.244555,0,0,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,CompHighend,41,1.61406,69,0.76113,1,1,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,AirplaneCol,2,0.95043,2,2.060955,0,0,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,Racehorse,52,2.19816,36,0.761805,1,1,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,AndrewFat,51,3.132955,78,1.211045,0,0,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,AirplaneCol,50,1.131305,65,0.429695,0,0,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,CompHighend,25,1.313955,66,1.11172,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,JohnSwim,63,0.91826,67,0.51032,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,DogBark,42,1.69918,70,0.459635,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,ChildMud,22,0.797825,80,0.544585,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,ChildMud,6,3.00026,72,0.658665,1,1,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,ChildMud,38,1.63284,77,0.47717,1,1,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,ChildCry,5,2.71469,67,1.525835,1,1,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,AirplaneCol,18,2.532975,62,0.697745,0,1,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,DogBark,10,0.78292,79,0.69305,0,0,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,AirplaneCol,34,4.897785,74,0.648415,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,ClockBroken,8,0.914895,80,1.89307,0,0,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,ChildCry,21,0.915555,74,0.87751,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,ChipsFrozen,23,1.266735,68,0.67722,0,0,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,Racehorse,4,1.54868,79,0.842085,1,1,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,HamsterFood,13,1.61557,76,0.65968,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,ChildMud,54,2.185275,72,0.49253,1,1,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,HamsterFood,45,1.33239,88,0.564835,1,1,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,DrivingTest,27,2.11586,82,0.64247,1,0,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,ClockBroken,40,1.43139,74,0.709215,1,1,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,AdenBooze,17,0.76638,75,1.37579,1,1,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,ClockBroken,24,1.29815,75,0.74226,1,0,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,ChildCry,37,1.46595,72,0.44401,0,0,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,ChipsFrozen,7,0.68387,75,0.529145,1,1,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,JackyHungry,46,2.748555,80,0.89829,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,AndrewFat,3,1.0491,77,0.72766,0,0,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,ClockBroken,56,1.2833,75,1.877335,1,0,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,HamsterFood,61,1.24731,76,0.560505,1,0,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,DogBark,26,1.39953,72,2.211605,1,1,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,ChipsFrozen,55,1.16635,67,0.9802,1,0,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,MirrorFall,28,1.965555,81,1.67756,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,AndrewFat,35,1.529845,79,0.76064,0,0,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,CompHighend,57,2.283315,77,0.810445,1,1,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,AdenBooze,1,1.582145,85,0.611895,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,MirrorFall,44,5.04822,74,0.71081,0,0,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,JackyHungry,62,0.9673,80,0.626935,0,1,conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,DrivingTest,11,0.898495,80,0.580565,1,1,non_conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,MeganPhone,32,2.31664,74,0.610455,1,1,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,MeganPhone,16,0.86616,75,0.460505,0,0,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,MeganPhone,48,1.49898,78,0.49539,1,1,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,CompHighend,9,2.63221,84,0.494815,1,1,non_conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,AdenBooze,49,23.064495,79,1.110615,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,JackyHungry,30,1.814675,85,0.727455,0,0,conflict,1,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,MirrorFall,60,1.134245,76,0.594885,0,0,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,ChipsFrozen,39,1.114875,81,4.860525,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,JackyHungry,14,34.414325,78,0.49339,1,1,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,DogBark,58,0.78125,83,1.66462,1,1,non_conflict,0,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,MirrorFall,12,1.298125,76,0.64367,0,0,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,HamsterFood,29,1.91596,84,0.5934,1,1,conflict,0,Affirmation,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,Racehorse,36,1.314965,85,0.577435,1,1,conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
908932,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,DrivingTest,59,1.301385,85,0.56148,1,1,non_conflict,1,Denial,Person_7,743,21,Female,43,0,0,0,21,22,high_ca,low_acs
497084,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,ChildMud,38,5.981535,85,1.613275,1,1,non_conflict,0,Denial,Person_8,1048,22,Female,53,7,3,4,28,25,high_ca,high_acs
